->>>>IterationNumber<<<<--- : 10
DFA->18
NFA->7
Creation time    DFA->7389073 NFA->1872707
Browsing->(131/1000)   DFA->187600 NFA->667259
Browsing->(132/1000)   DFA->125168 NFA->699973
Browsing->(133/1000)   DFA->121565 NFA->603025
Browsing->(134/1000)   DFA->146780 NFA->706580
Browsing->(135/1000)   DFA->242228 NFA->896280
Browsing->(136/1000)   DFA->191803 NFA->1192241
Browsing->(137/1000)   DFA->190903 NFA->936503
Browsing->(138/1000)   DFA->171694 NFA->723690
Browsing->(139/1000)   DFA->198109 NFA->777718
Browsing->(140/1000)   DFA->120365 NFA->717686
Browsing->(141/1000)   DFA->146479 NFA->739298
Browsing->(142/1000)   DFA->151882 NFA->649854
Browsing->(143/1000)   DFA->127270 NFA->653452
Browsing->(144/1000)   DFA->109260 NFA->473957
Browsing->(145/1000)   DFA->128168 NFA->564304
Browsing->(146/1000)   DFA->99955 NFA->375804
Browsing->(147/1000)   DFA->92752 NFA->562504
Browsing->(148/1000)   DFA->124866 NFA->427729
Browsing->(149/1000)   DFA->81944 NFA->402515
Browsing->(150/1000)   DFA->103855 NFA->452943
Browsing->(151/1000)   DFA->87347 NFA->401318
Browsing->(152/1000)   DFA->75341 NFA->390210
Browsing->(153/1000)   DFA->123667 NFA->526783
Browsing->(154/1000)   DFA->122766 NFA->533687
Browsing->(155/1000)   DFA->132071 NFA->457747
Browsing->(156/1000)   DFA->101155 NFA->435834
Browsing->(157/1000)   DFA->96651 NFA->446041
Browsing->(158/1000)   DFA->89148 NFA->447242
Browsing->(159/1000)   DFA->106257 NFA->431031
Browsing->(160/1000)   DFA->97252 NFA->517478
Browsing->(161/1000)   DFA->106556 NFA->335881
Browsing->(162/1000)   DFA->99953 NFA->497966
Browsing->(163/1000)   DFA->111060 NFA->433133
Browsing->(164/1000)   DFA->133274 NFA->484162
Browsing->(165/1000)   DFA->88846 NFA->536388
Browsing->(166/1000)   DFA->102953 NFA->446341
Browsing->(167/1000)   DFA->109561 NFA->555901
Browsing->(168/1000)   DFA->135374 NFA->600324
Browsing->(169/1000)   DFA->89748 NFA->437036
Browsing->(170/1000)   DFA->107460 NFA->478459
Browsing->(171/1000)   DFA->83445 NFA->399817
Browsing->(172/1000)   DFA->75041 NFA->429230
Browsing->(173/1000)   DFA->75941 NFA->406417
Browsing->(174/1000)   DFA->78342 NFA->415426
Browsing->(175/1000)   DFA->91250 NFA->428930
Browsing->(176/1000)   DFA->92748 NFA->434335
Browsing->(177/1000)   DFA->90949 NFA->464648
Browsing->(178/1000)   DFA->80743 NFA->458047
Browsing->(179/1000)   DFA->74142 NFA->451441
Browsing->(180/1000)   DFA->72938 NFA->421428
Browsing->(181/1000)   DFA->114662 NFA->499469
Browsing->(182/1000)   DFA->85846 NFA->401614
Browsing->(183/1000)   DFA->83443 NFA->459547
Browsing->(184/1000)   DFA->76242 NFA->397713
Browsing->(185/1000)   DFA->93348 NFA->504871
Browsing->(186/1000)   DFA->82245 NFA->546296
Browsing->(187/1000)   DFA->142277 NFA->624034
Browsing->(188/1000)   DFA->101755 NFA->510274
Browsing->(189/1000)   DFA->97853 NFA->458045
Browsing->(190/1000)   DFA->80144 NFA->452343
Browsing->(191/1000)   DFA->73840 NFA->381506
Browsing->(192/1000)   DFA->81946 NFA->601521
Browsing->(193/1000)   DFA->83445 NFA->358391
Browsing->(194/1000)   DFA->86447 NFA->459848
Browsing->(195/1000)   DFA->79541 NFA->404620
Browsing->(196/1000)   DFA->78641 NFA->404318
Browsing->(197/1000)   DFA->92747 NFA->508172
Browsing->(198/1000)   DFA->72339 NFA->392011
Browsing->(199/1000)   DFA->77742 NFA->416322
Browsing->(200/1000)   DFA->90650 NFA->499166
Browsing->(201/1000)   DFA->94850 NFA->538187
Browsing->(202/1000)   DFA->87347 NFA->426829
Browsing->(203/1000)   DFA->78642 NFA->421426
Browsing->(204/1000)   DFA->69940 NFA->355691
Browsing->(205/1000)   DFA->76242 NFA->473355
Browsing->(206/1000)   DFA->87948 NFA->531286
Browsing->(207/1000)   DFA->89450 NFA->528585
Browsing->(208/1000)   DFA->83445 NFA->545092
Browsing->(209/1000)   DFA->76838 NFA->458347
Browsing->(210/1000)   DFA->79244 NFA->453543
Browsing->(211/1000)   DFA->82544 NFA->585613
Browsing->(212/1000)   DFA->88547 NFA->497365
Browsing->(213/1000)   DFA->88549 NFA->565205
Browsing->(214/1000)   DFA->105057 NFA->504274
Browsing->(215/1000)   DFA->125466 NFA->648647
Browsing->(216/1000)   DFA->108959 NFA->608729
Browsing->(217/1000)   DFA->93949 NFA->634241
Browsing->(218/1000)   DFA->97553 NFA->553498
Browsing->(219/1000)   DFA->81042 NFA->507271
Browsing->(220/1000)   DFA->90948 NFA->517480
Browsing->(221/1000)   DFA->84044 NFA->510877
Browsing->(222/1000)   DFA->95452 NFA->536389
Browsing->(223/1000)   DFA->83745 NFA->475756
Browsing->(224/1000)   DFA->76842 NFA->433431
Browsing->(225/1000)   DFA->60332 NFA->369499
Browsing->(226/1000)   DFA->85546 NFA->532786
Browsing->(227/1000)   DFA->88849 NFA->563706
Browsing->(228/1000)   DFA->51929 NFA->304365
Browsing->(229/1000)   DFA->58833 NFA->386007
Browsing->(230/1000)   DFA->76242 NFA->503972
Browsing->(231/1000)   DFA->73841 NFA->519877
Browsing->(232/1000)   DFA->69338 NFA->418726
Browsing->(233/1000)   DFA->70838 NFA->434633
Browsing->(234/1000)   DFA->69938 NFA->407619
Browsing->(235/1000)   DFA->80444 NFA->488963
Browsing->(236/1000)   DFA->75939 NFA->539391
Browsing->(237/1000)   DFA->72940 NFA->438834
Browsing->(238/1000)   DFA->80444 NFA->535187
Browsing->(239/1000)   DFA->91850 NFA->558298
Browsing->(240/1000)   DFA->80744 NFA->557400
Browsing->(241/1000)   DFA->91548 NFA->517478
Browsing->(242/1000)   DFA->115864 NFA->556801
Browsing->(243/1000)   DFA->109260 NFA->581715
Browsing->(244/1000)   DFA->97552 NFA->600923
Browsing->(245/1000)   DFA->100253 NFA->625537
Browsing->(246/1000)   DFA->94850 NFA->510876
Browsing->(247/1000)   DFA->93651 NFA->499769
Browsing->(248/1000)   DFA->83445 NFA->512674
Browsing->(249/1000)   DFA->84344 NFA->514476
Browsing->(250/1000)   DFA->78040 NFA->443937
Browsing->(251/1000)   DFA->77142 NFA->508473
Browsing->(252/1000)   DFA->78043 NFA->487461
Browsing->(253/1000)   DFA->105056 NFA->500969
Browsing->(254/1000)   DFA->78340 NFA->503070
Browsing->(255/1000)   DFA->87046 NFA->572409
Browsing->(256/1000)   DFA->77740 NFA->443036
Browsing->(257/1000)   DFA->77743 NFA->478159
Browsing->(258/1000)   DFA->76241 NFA->545694
Browsing->(259/1000)   DFA->78044 NFA->426227
Browsing->(260/1000)   DFA->77442 NFA->483563
Browsing->(261/1000)   DFA->122765 NFA->533388
Browsing->(262/1000)   DFA->75941 NFA->513878
Browsing->(263/1000)   DFA->82244 NFA->494366
Browsing->(264/1000)   DFA->72940 NFA->445440
Browsing->(265/1000)   DFA->74438 NFA->504275
Browsing->(266/1000)   DFA->111661 NFA->569706
Browsing->(267/1000)   DFA->95753 NFA->563705
Browsing->(268/1000)   DFA->88548 NFA->467950
Browsing->(269/1000)   DFA->84045 NFA->453544
Browsing->(270/1000)   DFA->89450 NFA->437333
Browsing->(271/1000)   DFA->77740 NFA->470352
Browsing->(272/1000)   DFA->96652 NFA->590114
Browsing->(273/1000)   DFA->73537 NFA->438535
Browsing->(274/1000)   DFA->84343 NFA->536686
Browsing->(275/1000)   DFA->88848 NFA->521682
Browsing->(276/1000)   DFA->106558 NFA->529486
Browsing->(277/1000)   DFA->75641 NFA->543893
Browsing->(278/1000)   DFA->80444 NFA->491665
Browsing->(279/1000)   DFA->97250 NFA->501870
Browsing->(280/1000)   DFA->76838 NFA->527084
Browsing->(281/1000)   DFA->82846 NFA->680766
Browsing->(282/1000)   DFA->75640 NFA->398312
Browsing->(283/1000)   DFA->72939 NFA->431031
Browsing->(284/1000)   DFA->84045 NFA->563401
Browsing->(285/1000)   DFA->81945 NFA->486861
Browsing->(286/1000)   DFA->63034 NFA->386310
Browsing->(287/1000)   DFA->67535 NFA->457747
Browsing->(288/1000)   DFA->72940 NFA->478158
Browsing->(289/1000)   DFA->77141 NFA->552897
Browsing->(290/1000)   DFA->69639 NFA->390510
Browsing->(291/1000)   DFA->73842 NFA->474253
Browsing->(292/1000)   DFA->86147 NFA->539992
Browsing->(293/1000)   DFA->82544 NFA->529186
Browsing->(294/1000)   DFA->72641 NFA->498268
Browsing->(295/1000)   DFA->76839 NFA->444240
Browsing->(296/1000)   DFA->88248 NFA->504569
Browsing->(297/1000)   DFA->91549 NFA->498270
Browsing->(298/1000)   DFA->79542 NFA->528885
Browsing->(299/1000)   DFA->73838 NFA->484460
Browsing->(300/1000)   DFA->77142 NFA->437632
Browsing->(301/1000)   DFA->96054 NFA->527083
Browsing->(302/1000)   DFA->76541 NFA->458347
Browsing->(303/1000)   DFA->99354 NFA->572407
Browsing->(304/1000)   DFA->73840 NFA->434932
Browsing->(305/1000)   DFA->90951 NFA->551996
Browsing->(306/1000)   DFA->91548 NFA->485060
Browsing->(307/1000)   DFA->84648 NFA->479359
Browsing->(308/1000)   DFA->81043 NFA->508175
Browsing->(309/1000)   DFA->104756 NFA->508777
Browsing->(310/1000)   DFA->75940 NFA->513576
Browsing->(311/1000)   DFA->79241 NFA->453844
Browsing->(312/1000)   DFA->85546 NFA->516575
Browsing->(313/1000)   DFA->64234 NFA->431033
Browsing->(314/1000)   DFA->82846 NFA->484759
Browsing->(315/1000)   DFA->79244 NFA->486863
Browsing->(316/1000)   DFA->72637 NFA->514178
Browsing->(317/1000)   DFA->78041 NFA->535185
Browsing->(318/1000)   DFA->101455 NFA->541491
Browsing->(319/1000)   DFA->77442 NFA->547493
Browsing->(320/1000)   DFA->63335 NFA->440636
Browsing->(321/1000)   DFA->96350 NFA->540890
Browsing->(322/1000)   DFA->84946 NFA->525584
Browsing->(323/1000)   DFA->88850 NFA->428032
Browsing->(324/1000)   DFA->84345 NFA->489864
Browsing->(325/1000)   DFA->80445 NFA->501869
Browsing->(326/1000)   DFA->70239 NFA->482660
Browsing->(327/1000)   DFA->84346 NFA->479357
Browsing->(328/1000)   DFA->78341 NFA->500372
Browsing->(329/1000)   DFA->79243 NFA->457444
Browsing->(330/1000)   DFA->84346 NFA->512076
Browsing->(331/1000)   DFA->71739 NFA->433135
Browsing->(332/1000)   DFA->70235 NFA->462850
Browsing->(333/1000)   DFA->74738 NFA->447540
Browsing->(334/1000)   DFA->82245 NFA->552598
Browsing->(335/1000)   DFA->73838 NFA->455642
Browsing->(336/1000)   DFA->106256 NFA->542092
Browsing->(337/1000)   DFA->64535 NFA->446340
Browsing->(338/1000)   DFA->74440 NFA->410920
Browsing->(339/1000)   DFA->86446 NFA->591015
Browsing->(340/1000)   DFA->75941 NFA->464050
Browsing->(341/1000)   DFA->69939 NFA->425927
Browsing->(342/1000)   DFA->123665 NFA->542692
Browsing->(343/1000)   DFA->82545 NFA->619535
Browsing->(344/1000)   DFA->106855 NFA->560700
Browsing->(345/1000)   DFA->88847 NFA->544192
Browsing->(346/1000)   DFA->96953 NFA->580511
Browsing->(347/1000)   DFA->78043 NFA->483861
Browsing->(348/1000)   DFA->83144 NFA->490462
Browsing->(349/1000)   DFA->89749 NFA->502472
Browsing->(350/1000)   DFA->79844 NFA->522580
Browsing->(351/1000)   DFA->100254 NFA->541192
Browsing->(352/1000)   DFA->90350 NFA->510874
Browsing->(353/1000)   DFA->84646 NFA->525584
Browsing->(354/1000)   DFA->57931 NFA->340982
Browsing->(355/1000)   DFA->82846 NFA->530086
Browsing->(356/1000)   DFA->78343 NFA->533087
Browsing->(357/1000)   DFA->68437 NFA->449343
Browsing->(358/1000)   DFA->79543 NFA->521081
Browsing->(359/1000)   DFA->85846 NFA->535186
Browsing->(360/1000)   DFA->88847 NFA->479357
Browsing->(361/1000)   DFA->73541 NFA->461950
Browsing->(362/1000)   DFA->67237 NFA->424727
Browsing->(363/1000)   DFA->65735 NFA->430731
Browsing->(364/1000)   DFA->78344 NFA->398014
Browsing->(365/1000)   DFA->69938 NFA->386609
Browsing->(366/1000)   DFA->67238 NFA->419324
Browsing->(367/1000)   DFA->91548 NFA->473654
Browsing->(368/1000)   DFA->69938 NFA->374601
Browsing->(369/1000)   DFA->66936 NFA->365898
Browsing->(370/1000)   DFA->73841 NFA->410021
Browsing->(371/1000)   DFA->75337 NFA->441537
Browsing->(372/1000)   DFA->72941 NFA->396812
Browsing->(373/1000)   DFA->63633 NFA->355991
Browsing->(374/1000)   DFA->69939 NFA->423229
Browsing->(375/1000)   DFA->73841 NFA->361696
Browsing->(376/1000)   DFA->75040 NFA->410920
Browsing->(377/1000)   DFA->71439 NFA->404919
Browsing->(378/1000)   DFA->94851 NFA->500970
Browsing->(379/1000)   DFA->92749 NFA->483260
Browsing->(380/1000)   DFA->73540 NFA->397711
Browsing->(381/1000)   DFA->80743 NFA->431032
Browsing->(382/1000)   DFA->52825 NFA->231422
Browsing->(383/1000)   DFA->86447 NFA->426528
Browsing->(384/1000)   DFA->79540 NFA->434032
Browsing->(385/1000)   DFA->72939 NFA->419027
Browsing->(386/1000)   DFA->65735 NFA->440335
Browsing->(387/1000)   DFA->75641 NFA->414819
Browsing->(388/1000)   DFA->76241 NFA->431630
Browsing->(389/1000)   DFA->86146 NFA->435235
Browsing->(390/1000)   DFA->78644 NFA->456244
Browsing->(391/1000)   DFA->71740 NFA->453246
Browsing->(392/1000)   DFA->75942 NFA->442137
Browsing->(393/1000)   DFA->72938 NFA->452044
Browsing->(394/1000)   DFA->66333 NFA->361696
Browsing->(395/1000)   DFA->76241 NFA->385406
Browsing->(396/1000)   DFA->66036 NFA->398015
Browsing->(397/1000)   DFA->55531 NFA->323275
Browsing->(398/1000)   DFA->59729 NFA->318772
Browsing->(399/1000)   DFA->81342 NFA->456845
Browsing->(400/1000)   DFA->78643 NFA->396512
Browsing->(401/1000)   DFA->75041 NFA->467051
Browsing->(402/1000)   DFA->67838 NFA->382406
Browsing->(403/1000)   DFA->72940 NFA->421726
Browsing->(404/1000)   DFA->73839 NFA->396811
Browsing->(405/1000)   DFA->78342 NFA->425629
Browsing->(406/1000)   DFA->72937 NFA->442440
Browsing->(407/1000)   DFA->81044 NFA->473954
Browsing->(408/1000)   DFA->79544 NFA->472754
Browsing->(409/1000)   DFA->68135 NFA->451744
Browsing->(410/1000)   DFA->104156 NFA->521979
Browsing->(411/1000)   DFA->76241 NFA->461648
Browsing->(412/1000)   DFA->75042 NFA->422927
Browsing->(413/1000)   DFA->80144 NFA->420525
Browsing->(414/1000)   DFA->61234 NFA->345489
Browsing->(415/1000)   DFA->75038 NFA->428632
Browsing->(416/1000)   DFA->58832 NFA->322375
Browsing->(417/1000)   DFA->73840 NFA->438835
Browsing->(418/1000)   DFA->67236 NFA->420227
Browsing->(419/1000)   DFA->71739 NFA->398917
Browsing->(420/1000)   DFA->82542 NFA->387210
Browsing->(421/1000)   DFA->79841 NFA->457744
Browsing->(422/1000)   DFA->74441 NFA->457744
Browsing->(423/1000)   DFA->67536 NFA->411821
Browsing->(424/1000)   DFA->67537 NFA->440935
Browsing->(425/1000)   DFA->63935 NFA->390811
Browsing->(426/1000)   DFA->84945 NFA->447239
Browsing->(427/1000)   DFA->75341 NFA->376402
Browsing->(428/1000)   DFA->72340 NFA->490465
Browsing->(429/1000)   DFA->71137 NFA->375805
Browsing->(430/1000)   DFA->76540 NFA->413326
Browsing->(431/1000)   DFA->67235 NFA->330176
Browsing->(432/1000)   DFA->66935 NFA->340083
Browsing->(433/1000)   DFA->78341 NFA->479360
Browsing->(434/1000)   DFA->66638 NFA->430131
Browsing->(435/1000)   DFA->71438 NFA->417823
Browsing->(436/1000)   DFA->75340 NFA->361995
Browsing->(437/1000)   DFA->67837 NFA->428630
Browsing->(438/1000)   DFA->80443 NFA->459550
Browsing->(439/1000)   DFA->77743 NFA->414224
Browsing->(440/1000)   DFA->62434 NFA->456843
Browsing->(441/1000)   DFA->75942 NFA->502770
Browsing->(442/1000)   DFA->83447 NFA->478457
Browsing->(443/1000)   DFA->78943 NFA->393211
Browsing->(444/1000)   DFA->94851 NFA->407919
Browsing->(445/1000)   DFA->85246 NFA->486563
Browsing->(446/1000)   DFA->67534 NFA->363794
Browsing->(447/1000)   DFA->87347 NFA->479959
Browsing->(448/1000)   DFA->78943 NFA->429230
Browsing->(449/1000)   DFA->68736 NFA->365595
Browsing->(450/1000)   DFA->81944 NFA->471553
Browsing->(451/1000)   DFA->68136 NFA->384206
Browsing->(452/1000)   DFA->66634 NFA->406718
Browsing->(453/1000)   DFA->63335 NFA->397412
Browsing->(454/1000)   DFA->73838 NFA->425029
Browsing->(455/1000)   DFA->84044 NFA->425029
Browsing->(456/1000)   DFA->68138 NFA->437335
Browsing->(457/1000)   DFA->60633 NFA->292354
Browsing->(458/1000)   DFA->67235 NFA->455347
Browsing->(459/1000)   DFA->67237 NFA->435836
Browsing->(460/1000)   DFA->93650 NFA->421726
Browsing->(461/1000)   DFA->65434 NFA->357491
Browsing->(462/1000)   DFA->71438 NFA->412725
Browsing->(463/1000)   DFA->78642 NFA->482359
Browsing->(464/1000)   DFA->63034 NFA->356591
Browsing->(465/1000)   DFA->61233 NFA->401017
Browsing->(466/1000)   DFA->74439 NFA->460750
Browsing->(467/1000)   DFA->86446 NFA->419023
Browsing->(468/1000)   DFA->76539 NFA->456546
Browsing->(469/1000)   DFA->64532 NFA->350888
Browsing->(470/1000)   DFA->69036 NFA->413922
Browsing->(471/1000)   DFA->68138 NFA->419326
Browsing->(472/1000)   DFA->49525 NFA->297760
Browsing->(473/1000)   DFA->71438 NFA->448741
Browsing->(474/1000)   DFA->81343 NFA->533084
Browsing->(475/1000)   DFA->85246 NFA->542090
Browsing->(476/1000)   DFA->84045 NFA->443341
Browsing->(477/1000)   DFA->84646 NFA->489565
Browsing->(478/1000)   DFA->74742 NFA->374903
Browsing->(479/1000)   DFA->84045 NFA->468552
Browsing->(480/1000)   DFA->73239 NFA->415124
Browsing->(481/1000)   DFA->69938 NFA->394712
Browsing->(482/1000)   DFA->78639 NFA->432531
Browsing->(483/1000)   DFA->72640 NFA->428629
Browsing->(484/1000)   DFA->70539 NFA->423225
Browsing->(485/1000)   DFA->76242 NFA->476054
Browsing->(486/1000)   DFA->65136 NFA->336181
Browsing->(487/1000)   DFA->72038 NFA->370097
Browsing->(488/1000)   DFA->77143 NFA->471254
Browsing->(489/1000)   DFA->63931 NFA->365596
Browsing->(490/1000)   DFA->104455 NFA->483558
Browsing->(491/1000)   DFA->77143 NFA->434936
Browsing->(492/1000)   DFA->68737 NFA->405817
Browsing->(493/1000)   DFA->70238 NFA->411821
Browsing->(494/1000)   DFA->77742 NFA->464349
Browsing->(495/1000)   DFA->66335 NFA->408518
Browsing->(496/1000)   DFA->86146 NFA->487163
Browsing->(497/1000)   DFA->75041 NFA->444839
Browsing->(498/1000)   DFA->65436 NFA->453543
Browsing->(499/1000)   DFA->78042 NFA->565204
Browsing->(500/1000)   DFA->74139 NFA->495266
Browsing->(501/1000)   DFA->82846 NFA->471554
Browsing->(502/1000)   DFA->71438 NFA->371600
Browsing->(503/1000)   DFA->93948 NFA->462546
Browsing->(504/1000)   DFA->78942 NFA->451743
Browsing->(505/1000)   DFA->86448 NFA->487162
Browsing->(506/1000)   DFA->71139 NFA->402515
Browsing->(507/1000)   DFA->86747 NFA->514176
Browsing->(508/1000)   DFA->110460 NFA->452045
Browsing->(509/1000)   DFA->93650 NFA->439134
Browsing->(510/1000)   DFA->85546 NFA->476655
Browsing->(511/1000)   DFA->64237 NFA->351186
Browsing->(512/1000)   DFA->69038 NFA->407317
Browsing->(513/1000)   DFA->67538 NFA->378206
Browsing->(514/1000)   DFA->75942 NFA->467651
Browsing->(515/1000)   DFA->73840 NFA->455946
Browsing->(516/1000)   DFA->68736 NFA->407017
Browsing->(517/1000)   DFA->77441 NFA->410620
Browsing->(518/1000)   DFA->72340 NFA->344887
Browsing->(519/1000)   DFA->69939 NFA->444239
Browsing->(520/1000)   DFA->73540 NFA->406715
Browsing->(521/1000)   DFA->84946 NFA->474255
Browsing->(522/1000)   DFA->64836 NFA->367099
Browsing->(523/1000)   DFA->83443 NFA->488061
Browsing->(524/1000)   DFA->77741 NFA->460443
Browsing->(525/1000)   DFA->73841 NFA->432831
Browsing->(526/1000)   DFA->73842 NFA->431933
Browsing->(527/1000)   DFA->81046 NFA->456243
Browsing->(528/1000)   DFA->74440 NFA->425929
Browsing->(529/1000)   DFA->75640 NFA->473356
Browsing->(530/1000)   DFA->66638 NFA->362896
Browsing->(531/1000)   DFA->65735 NFA->357190
Browsing->(532/1000)   DFA->71739 NFA->391411
Browsing->(533/1000)   DFA->74139 NFA->457447
Browsing->(534/1000)   DFA->73540 NFA->499167
Browsing->(535/1000)   DFA->86144 NFA->413322
Browsing->(536/1000)   DFA->73839 NFA->409418
Browsing->(537/1000)   DFA->89447 NFA->322973
Browsing->(538/1000)   DFA->78042 NFA->427428
Browsing->(539/1000)   DFA->77742 NFA->413621
Browsing->(540/1000)   DFA->69638 NFA->426529
Browsing->(541/1000)   DFA->90047 NFA->375202
Browsing->(542/1000)   DFA->75339 NFA->455047
Browsing->(543/1000)   DFA->75041 NFA->391410
Browsing->(544/1000)   DFA->86147 NFA->445439
Browsing->(545/1000)   DFA->78943 NFA->446339
Browsing->(546/1000)   DFA->79542 NFA->375203
Browsing->(547/1000)   DFA->73842 NFA->403117
Browsing->(548/1000)   DFA->80144 NFA->436134
Browsing->(549/1000)   DFA->83444 NFA->464048
Browsing->(550/1000)   DFA->69337 NFA->368296
Browsing->(551/1000)   DFA->76843 NFA->449940
Browsing->(552/1000)   DFA->83147 NFA->455044
Browsing->(553/1000)   DFA->62733 NFA->346988
Browsing->(554/1000)   DFA->72039 NFA->410019
Browsing->(555/1000)   DFA->69038 NFA->400716
Browsing->(556/1000)   DFA->114961 NFA->435538
Browsing->(557/1000)   DFA->71438 NFA->471855
Browsing->(558/1000)   DFA->72940 NFA->432834
Browsing->(559/1000)   DFA->86145 NFA->420829
Browsing->(560/1000)   DFA->73541 NFA->388407
Browsing->(561/1000)   DFA->67237 NFA->377604
Browsing->(562/1000)   DFA->68438 NFA->416323
Browsing->(563/1000)   DFA->65435 NFA->371901
Browsing->(564/1000)   DFA->75339 NFA->404020
Browsing->(565/1000)   DFA->77440 NFA->357191
Browsing->(566/1000)   DFA->76844 NFA->456846
Browsing->(567/1000)   DFA->74441 NFA->324773
Browsing->(568/1000)   DFA->74142 NFA->407319
Browsing->(569/1000)   DFA->99054 NFA->476057
Browsing->(570/1000)   DFA->87347 NFA->422927
Browsing->(571/1000)   DFA->73540 NFA->415422
Browsing->(572/1000)   DFA->79241 NFA->461649
Browsing->(573/1000)   DFA->82242 NFA->476957
Browsing->(574/1000)   DFA->93351 NFA->496167
Browsing->(575/1000)   DFA->75943 NFA->416025
Browsing->(576/1000)   DFA->72038 NFA->384506
Browsing->(577/1000)   DFA->75640 NFA->439436
Browsing->(578/1000)   DFA->68438 NFA->393213
Browsing->(579/1000)   DFA->70539 NFA->406419
Browsing->(580/1000)   DFA->73539 NFA->416328
Browsing->(581/1000)   DFA->69336 NFA->425326
Browsing->(582/1000)   DFA->70841 NFA->357791
Browsing->(583/1000)   DFA->71739 NFA->389609
Browsing->(584/1000)   DFA->84344 NFA->412720
Browsing->(585/1000)   DFA->74440 NFA->448140
Browsing->(586/1000)   DFA->61833 NFA->376401
Browsing->(587/1000)   DFA->72941 NFA->396515
Browsing->(588/1000)   DFA->73240 NFA->423227
Browsing->(589/1000)   DFA->71138 NFA->389311
Browsing->(590/1000)   DFA->84647 NFA->448143
Browsing->(591/1000)   DFA->71740 NFA->420827
Browsing->(592/1000)   DFA->79541 NFA->396212
Browsing->(593/1000)   DFA->74740 NFA->480258
Browsing->(594/1000)   DFA->61834 NFA->386008
Browsing->(595/1000)   DFA->71437 NFA->398913
Browsing->(596/1000)   DFA->69339 NFA->397716
Browsing->(597/1000)   DFA->70837 NFA->449042
Browsing->(598/1000)   DFA->70838 NFA->488065
Browsing->(599/1000)   DFA->82244 NFA->428931
Browsing->(600/1000)   DFA->81644 NFA->381806
Browsing->(601/1000)   DFA->85546 NFA->471553
Browsing->(602/1000)   DFA->74439 NFA->327775
Browsing->(603/1000)   DFA->85246 NFA->461046
Browsing->(604/1000)   DFA->79843 NFA->452942
Browsing->(605/1000)   DFA->82545 NFA->479958
Browsing->(606/1000)   DFA->82243 NFA->471854
Browsing->(607/1000)   DFA->76541 NFA->377303
Browsing->(608/1000)   DFA->78042 NFA->426531
Browsing->(609/1000)   DFA->82846 NFA->470051
Browsing->(610/1000)   DFA->85545 NFA->467351
Browsing->(611/1000)   DFA->76241 NFA->401018
Browsing->(612/1000)   DFA->69636 NFA->395913
Browsing->(613/1000)   DFA->84046 NFA->500069
Browsing->(614/1000)   DFA->65737 NFA->395012
Browsing->(615/1000)   DFA->87349 NFA->407019
Browsing->(616/1000)   DFA->69639 NFA->364999
Browsing->(617/1000)   DFA->72940 NFA->415121
Browsing->(618/1000)   DFA->75941 NFA->362595
Browsing->(619/1000)   DFA->64534 NFA->384506
Browsing->(620/1000)   DFA->68435 NFA->418725
Browsing->(621/1000)   DFA->77142 NFA->390810
Browsing->(622/1000)   DFA->64535 NFA->375202
Browsing->(623/1000)   DFA->71138 NFA->384506
Browsing->(624/1000)   DFA->48625 NFA->221817
Browsing->(625/1000)   DFA->73838 NFA->398314
Browsing->(626/1000)   DFA->57331 NFA->304063
Browsing->(627/1000)   DFA->77742 NFA->473655
Browsing->(628/1000)   DFA->74138 NFA->418424
Browsing->(629/1000)   DFA->64534 NFA->359896
Browsing->(630/1000)   DFA->71135 NFA->445137
Browsing->(631/1000)   DFA->58833 NFA->304063
Browsing->(632/1000)   DFA->95451 NFA->446042
Browsing->(633/1000)   DFA->69338 NFA->371599
Browsing->(634/1000)   DFA->135673 NFA->660654
Browsing->(635/1000)   DFA->66937 NFA->409419
Browsing->(636/1000)   DFA->66636 NFA->377004
Browsing->(637/1000)   DFA->72039 NFA->403716
Browsing->(638/1000)   DFA->74440 NFA->449341
Browsing->(639/1000)   DFA->81343 NFA->440335
Browsing->(640/1000)   DFA->89749 NFA->482960
Browsing->(641/1000)   DFA->84345 NFA->502169
Browsing->(642/1000)   DFA->61833 NFA->347587
Browsing->(643/1000)   DFA->62734 NFA->369499
Browsing->(644/1000)   DFA->77740 NFA->377606
Browsing->(645/1000)   DFA->94850 NFA->397414
Browsing->(646/1000)   DFA->73239 NFA->444537
Browsing->(647/1000)   DFA->72939 NFA->467050
Browsing->(648/1000)   DFA->68436 NFA->364093
Browsing->(649/1000)   DFA->74740 NFA->468551
Browsing->(650/1000)   DFA->76541 NFA->3871780
Browsing->(651/1000)   DFA->80441 NFA->447241
Browsing->(652/1000)   DFA->84944 NFA->492563
Browsing->(653/1000)   DFA->77142 NFA->463450
Browsing->(654/1000)   DFA->79544 NFA->470051
Browsing->(655/1000)   DFA->70536 NFA->412422
Browsing->(656/1000)   DFA->66635 NFA->413921
Browsing->(657/1000)   DFA->75040 NFA->339483
Browsing->(658/1000)   DFA->82245 NFA->501572
Browsing->(659/1000)   DFA->72339 NFA->389310
Browsing->(660/1000)   DFA->85846 NFA->444236
Browsing->(661/1000)   DFA->101756 NFA->440037
Browsing->(662/1000)   DFA->77141 NFA->461049
Browsing->(663/1000)   DFA->123366 NFA->453842
Browsing->(664/1000)   DFA->102656 NFA->429231
Browsing->(665/1000)   DFA->60632 NFA->381806
Browsing->(666/1000)   DFA->65434 NFA->411820
